SUBJECT,ITEM,LEXICALITY,REPETITION,CASE,RT,ACCURACY
21,74,word,repeated,lowercase,459.64,1
21,75,word,repeated,lowercase,520.09,1
21,76,word,repeated,lowercase,NA,0
21,77,word,repeated,lowercase,471.97,1
21,78,word,repeated,lowercase,532.54,1
21,79,word,repeated,lowercase,461.64,1
21,80,word,repeated,lowercase,588.51,1
21,81,word,repeated,lowercase,607.6,1
21,82,word,repeated,lowercase,548.45,1
21,83,word,repeated,lowercase,443.41,1
21,84,word,repeated,lowercase,NA,0
21,85,word,repeated,lowercase,809.46,1
21,86,word,repeated,lowercase,478.59,1
21,87,word,repeated,lowercase,797.14,1
21,88,word,repeated,lowercase,649.81,1
21,89,word,repeated,lowercase,406.69,1
21,90,word,repeated,lowercase,519.11,1
21,91,word,repeated,alternating,485.73,1
21,92,word,repeated,alternating,563.83,1
21,93,word,repeated,alternating,507.99,1
21,94,word,repeated,alternating,505.51,1
21,95,word,repeated,alternating,438.78,1
21,96,word,repeated,alternating,484.72,1
21,97,word,repeated,alternating,505.25,1
21,98,word,repeated,alternating,515.82,1
21,99,word,repeated,alternating,594.14,1
21,100,word,repeated,alternating,598.87,1
21,101,word,repeated,alternating,494.59,1
21,102,word,repeated,alternating,462.85,1
21,103,word,repeated,alternating,424.01,1
21,104,word,repeated,alternating,577.91,1
21,105,word,repeated,alternating,451.67,1
21,106,word,repeated,alternating,609.61,1
21,107,word,repeated,alternating,539.65,1
21,108,word,repeated,alternating,524.34,1
21,109,word,repeated,alternating,692.18,1
21,110,word,repeated,alternating,460.41,1
21,111,word,repeated,alternating,763.86,1
21,112,word,repeated,alternating,485.69,1
21,113,word,repeated,alternating,476.32,1
21,114,word,repeated,alternating,583.8,1
21,115,word,repeated,alternating,956.26,1
21,116,word,repeated,alternating,569.56,1
21,117,word,repeated,alternating,516.1,1
21,118,word,repeated,alternating,487.41,1
21,119,word,repeated,alternating,451.25,1
21,120,word,repeated,alternating,NA,0
22,1,word,unrelated,lowercase,737.25,1
22,2,word,unrelated,lowercase,556.7,1
22,3,word,unrelated,lowercase,652.15,1
22,4,word,unrelated,lowercase,638.63,1
22,5,word,unrelated,lowercase,576.83,1
22,6,word,unrelated,lowercase,653.74,1
22,7,word,unrelated,lowercase,869.42,1
22,8,word,unrelated,lowercase,522.89,1
22,9,word,unrelated,lowercase,635.53,1
22,10,word,unrelated,lowercase,623.69,1
22,11,word,unrelated,lowercase,703.65,1
22,12,word,unrelated,lowercase,549.68,1
22,13,word,unrelated,lowercase,1273.05,1
22,14,word,unrelated,lowercase,NA,0
22,15,word,unrelated,lowercase,655.96,1
22,16,word,unrelated,lowercase,440.05,1
22,17,word,unrelated,lowercase,836.99,1
22,18,word,unrelated,lowercase,594.85,1
22,19,word,unrelated,lowercase,511.81,1
22,20,word,unrelated,lowercase,NA,0
22,21,word,unrelated,lowercase,489.08,1
22,22,word,unrelated,lowercase,600.01,1
22,23,word,unrelated,lowercase,NA,0
22,24,word,unrelated,lowercase,579.03,1
22,25,word,unrelated,lowercase,598.85,1
22,26,word,unrelated,lowercase,673.74,1
22,27,word,unrelated,lowercase,790.7,1
22,28,word,unrelated,lowercase,475.41,1
22,29,word,unrelated,lowercase,663.01,1
22,30,word,unrelated,lowercase,543.9,1
22,31,word,unrelated,alternating,570.91,1
22,32,word,unrelated,alternating,519.74,1
22,33,word,unrelated,alternating,794,1
22,34,word,unrelated,alternating,583.48,1
22,35,word,unrelated,alternating,658.48,1
22,36,word,unrelated,alternating,821.87,1
22,37,word,unrelated,alternating,616.93,1
22,38,word,unrelated,alternating,930.96,1
22,39,word,unrelated,alternating,844.99,1
22,40,word,unrelated,alternating,666.65,1
22,41,word,unrelated,alternating,478.19,1
22,42,word,unrelated,alternating,581.69,1
22,43,word,unrelated,alternating,NA,0
22,44,word,unrelated,alternating,657.39,1
22,45,word,unrelated,alternating,561.26,1
22,46,word,unrelated,alternating,748.42,1
22,47,word,unrelated,alternating,545.49,1
22,48,word,unrelated,alternating,607.81,1
22,49,word,unrelated,alternating,538.66,1
22,50,word,unrelated,alternating,1049.58,1
22,51,word,unrelated,alternating,563.84,1
22,52,word,unrelated,alternating,439.17,1
22,53,word,unrelated,alternating,1038.06,1
22,54,word,unrelated,alternating,758.73,1
22,55,word,unrelated,alternating,565.4,1
22,56,word,unrelated,alternating,666.07,1
22,57,word,unrelated,alternating,627.22,1
22,58,word,unrelated,alternating,470.76,1
22,59,word,unrelated,alternating,597.18,1
22,60,word,unrelated,alternating,608.52,1
22,61,word,repeated,lowercase,569.9,1
22,62,word,repeated,lowercase,559.61,1
22,63,word,repeated,lowercase,484.69,1
22,64,word,repeated,lowercase,NA,0
22,65,word,repeated,lowercase,513.14,1
22,66,word,repeated,lowercase,575.82,1
22,67,word,repeated,lowercase,605.98,1
22,68,word,repeated,lowercase,626.3,1
22,69,word,repeated,lowercase,532.27,1
22,70,word,repeated,lowercase,521.04,1
22,71,word,repeated,lowercase,769.29,1
22,72,word,repeated,lowercase,704.68,1
22,73,word,repeated,lowercase,528.45,1
22,74,word,repeated,lowercase,NA,0
22,75,word,repeated,lowercase,485.99,1
22,76,word,repeated,lowercase,583.41,1
22,77,word,repeated,lowercase,514.06,1
22,78,word,repeated,lowercase,476.92,1
22,79,word,repeated,lowercase,505.17,1
22,80,word,repeated,lowercase,477.53,1
22,81,word,repeated,lowercase,601.42,1
22,82,word,repeated,lowercase,533.55,1
22,83,word,repeated,lowercase,457.14,1
22,84,word,repeated,lowercase,771.46,1
22,85,word,repeated,lowercase,744.29,1
22,86,word,repeated,lowercase,647.68,1
22,87,word,repeated,lowercase,616.67,1
22,88,word,repeated,lowercase,505.97,1
22,89,word,repeated,lowercase,637.71,1
22,90,word,repeated,lowercase,658.04,1
22,91,word,repeated,alternating,607.56,1
22,92,word,repeated,alternating,509.15,1
22,93,word,repeated,alternating,622.21,1
22,94,word,repeated,alternating,810.39,1
22,95,word,repeated,alternating,545.01,1
22,96,word,repeated,alternating,500.3,1
22,97,word,repeated,alternating,805.15,1
22,98,word,repeated,alternating,470.13,1
22,99,word,repeated,alternating,568.86,1
22,100,word,repeated,alternating,677.75,1
22,101,word,repeated,alternating,527.17,1
22,102,word,repeated,alternating,520.78,1
22,103,word,repeated,alternating,822.68,1
22,104,word,repeated,alternating,661.14,1
22,105,word,repeated,alternating,546.27,1
22,106,word,repeated,alternating,455.22,1
22,107,word,repeated,alternating,785.24,1
22,108,word,repeated,alternating,548.95,1
22,109,word,repeated,alternating,897.79,1
22,110,word,repeated,alternating,498,1
22,111,word,repeated,alternating,688.92,1
22,112,word,repeated,alternating,864.8,1
22,113,word,repeated,alternating,601.31,1
22,114,word,repeated,alternating,697.92,1
22,115,word,repeated,alternating,843.3,1
22,116,word,repeated,alternating,423,1
22,117,word,repeated,alternating,670.07,1
22,118,word,repeated,alternating,685.48,1
22,119,word,repeated,alternating,730.12,1
22,120,word,repeated,alternating,801.35,1
23,1,word,unrelated,lowercase,595.43,1
23,2,word,unrelated,lowercase,602.66,1
23,3,word,unrelated,lowercase,554.62,1
23,4,word,unrelated,lowercase,537.5,1
23,5,word,unrelated,lowercase,722.74,1
23,6,word,unrelated,lowercase,476.08,1
23,7,word,unrelated,lowercase,589.15,1
23,8,word,unrelated,lowercase,518.05,1
23,9,word,unrelated,lowercase,684.05,1
23,10,word,unrelated,lowercase,598.61,1
23,11,word,unrelated,lowercase,555.93,1
23,12,word,unrelated,lowercase,510.58,1
23,13,word,unrelated,lowercase,532.96,1
23,14,word,unrelated,lowercase,985.18,1
23,15,word,unrelated,lowercase,570.59,1
23,16,word,unrelated,lowercase,1024.67,1
23,17,word,unrelated,lowercase,544.68,1
23,18,word,unrelated,lowercase,491.38,1
23,19,word,unrelated,lowercase,559.78,1
23,20,word,unrelated,lowercase,699.05,1
23,21,word,unrelated,lowercase,536.26,1
23,22,word,unrelated,lowercase,501.97,1
23,23,word,unrelated,lowercase,660.45,1
23,24,word,unrelated,lowercase,546.9,1
23,25,word,unrelated,lowercase,560.53,1
23,26,word,unrelated,lowercase,586.18,1
23,27,word,unrelated,lowercase,623.46,1
23,28,word,unrelated,lowercase,529.22,1
23,29,word,unrelated,lowercase,537.22,1
23,30,word,unrelated,lowercase,545.29,1
23,31,word,unrelated,alternating,650.22,1
23,32,word,unrelated,alternating,552.3,1
23,33,word,unrelated,alternating,532.36,1
23,34,word,unrelated,alternating,549.61,1
23,35,word,unrelated,alternating,595.63,1
23,36,word,unrelated,alternating,1119.17,1
23,37,word,unrelated,alternating,552.6,1
23,38,word,unrelated,alternating,528.85,1
23,39,word,unrelated,alternating,560.93,1
23,40,word,unrelated,alternating,530.7,1
23,41,word,unrelated,alternating,582.7,1
23,42,word,unrelated,alternating,643.85,1
23,43,word,unrelated,alternating,637.62,1
23,44,word,unrelated,alternating,511.44,1
23,45,word,unrelated,alternating,645.82,1
23,46,word,unrelated,alternating,592.38,1
23,47,word,unrelated,alternating,559.09,1
23,48,word,unrelated,alternating,564.49,1
23,49,word,unrelated,alternating,549.93,1
23,50,word,unrelated,alternating,557.08,1
23,51,word,unrelated,alternating,510.36,1
23,52,word,unrelated,alternating,596.34,1
23,53,word,unrelated,alternating,692.17,1
23,54,word,unrelated,alternating,618.52,1
23,55,word,unrelated,alternating,552.59,1
23,56,word,unrelated,alternating,459.8,1
23,57,word,unrelated,alternating,507.87,1
23,58,word,unrelated,alternating,494.76,1
23,59,word,unrelated,alternating,496.21,1
23,60,word,unrelated,alternating,517.93,1
23,61,word,repeated,lowercase,520.72,1
23,62,word,repeated,lowercase,535.29,1
23,63,word,repeated,lowercase,567.78,1
23,64,word,repeated,lowercase,584.02,1
23,65,word,repeated,lowercase,475.41,1
23,66,word,repeated,lowercase,514.29,1
23,67,word,repeated,lowercase,540.44,1
23,68,word,repeated,lowercase,583.96,1
23,69,word,repeated,lowercase,484.05,1
23,70,word,repeated,lowercase,503.29,1
23,71,word,repeated,lowercase,404.43,1
23,72,word,repeated,lowercase,609.41,1
23,73,word,repeated,lowercase,489.79,1
23,74,word,repeated,lowercase,792.15,1
23,75,word,repeated,lowercase,486.48,1
23,76,word,repeated,lowercase,509.14,1
23,77,word,repeated,lowercase,451.97,1
23,78,word,repeated,lowercase,546.33,1
23,79,word,repeated,lowercase,408.32,1
23,80,word,repeated,lowercase,488.26,1
23,81,word,repeated,lowercase,419.74,1
23,82,word,repeated,lowercase,567,1
23,83,word,repeated,lowercase,482.75,1
23,84,word,repeated,lowercase,684.3,1
23,85,word,repeated,lowercase,983.41,1
23,86,word,repeated,lowercase,498.76,1
23,87,word,repeated,lowercase,616.76,1
23,88,word,repeated,lowercase,519.82,1
23,89,word,repeated,lowercase,520.53,1
23,90,word,repeated,lowercase,624.51,1
23,91,word,repeated,alternating,577.13,1
23,92,word,repeated,alternating,608.89,1
23,93,word,repeated,alternating,558.8,1
23,94,word,repeated,alternating,457.8,1
23,95,word,repeated,alternating,509.54,1
23,96,word,repeated,alternating,530.97,1
23,97,word,repeated,alternating,586.07,1
23,98,word,repeated,alternating,518.65,1
23,99,word,repeated,alternating,530.97,1
23,100,word,repeated,alternating,478.53,1
23,101,word,repeated,alternating,428.9,1
23,102,word,repeated,alternating,427.04,1
23,103,word,repeated,alternating,521.58,1
23,104,word,repeated,alternating,575.05,1
23,105,word,repeated,alternating,888.34,1
23,106,word,repeated,alternating,454.56,1
23,107,word,repeated,alternating,754.63,1
23,108,word,repeated,alternating,723.4,1
23,109,word,repeated,alternating,624.08,1
23,110,word,repeated,alternating,483.15,1
23,111,word,repeated,alternating,489.51,1
23,112,word,repeated,alternating,514.17,1
23,113,word,repeated,alternating,497.83,1
23,114,word,repeated,alternating,614.4,1
23,115,word,repeated,alternating,444.89,1
23,116,word,repeated,alternating,520.07,1
23,117,word,repeated,alternating,575.84,1
23,118,word,repeated,alternating,385.55,1
23,119,word,repeated,alternating,491.49,1
23,120,word,repeated,alternating,599.07,1
24,1,word,unrelated,lowercase,726.05,1
24,2,word,unrelated,lowercase,566,1
24,3,word,unrelated,lowercase,677.53,1
24,4,word,unrelated,lowercase,1252.95,1
24,5,word,unrelated,lowercase,725.59,1
24,6,word,unrelated,lowercase,650.38,1
24,7,word,unrelated,lowercase,711.33,1
24,8,word,unrelated,lowercase,707.66,1
24,9,word,unrelated,lowercase,684.41,1
24,10,word,unrelated,lowercase,NA,0
24,11,word,unrelated,lowercase,590.5,1
24,12,word,unrelated,lowercase,593.32,1
24,13,word,unrelated,lowercase,1018.09,1
24,14,word,unrelated,lowercase,743.08,1
24,15,word,unrelated,lowercase,785.22,1
24,16,word,unrelated,lowercase,646.64,1
24,17,word,unrelated,lowercase,569.05,1
24,18,word,unrelated,lowercase,881.76,1
24,19,word,unrelated,lowercase,520.55,1
24,20,word,unrelated,lowercase,966.7,1
24,21,word,unrelated,lowercase,864.13,1
24,22,word,unrelated,lowercase,723.48,1
24,23,word,unrelated,lowercase,703.81,1
24,24,word,unrelated,lowercase,764.91,1
24,25,word,unrelated,lowercase,785.15,1
24,26,word,unrelated,lowercase,962.53,1
24,27,word,unrelated,lowercase,590.38,1
24,28,word,unrelated,lowercase,880.62,1
24,29,word,unrelated,lowercase,637.47,1
24,30,word,unrelated,lowercase,817.77,1
24,31,word,unrelated,alternating,882.17,1
24,32,word,unrelated,alternating,884.46,1
24,33,word,unrelated,alternating,629.49,1
24,34,word,unrelated,alternating,730.05,1
24,35,word,unrelated,alternating,675.95,1
24,36,word,unrelated,alternating,859.43,1
24,37,word,unrelated,alternating,624.27,1
24,38,word,unrelated,alternating,823.81,1
24,39,word,unrelated,alternating,1034.07,1
24,40,word,unrelated,alternating,704.54,1
24,41,word,unrelated,alternating,589.58,1
24,42,word,unrelated,alternating,746.12,1
24,43,word,unrelated,alternating,668.93,1
24,44,word,unrelated,alternating,653.32,1
24,45,word,unrelated,alternating,619.28,1
24,46,word,unrelated,alternating,733.44,1
24,47,word,unrelated,alternating,704.36,1
24,48,word,unrelated,alternating,718.77,1
24,49,word,unrelated,alternating,701.77,1
24,50,word,unrelated,alternating,693.67,1
24,51,word,unrelated,alternating,620.62,1
24,52,word,unrelated,alternating,850.54,1
24,53,word,unrelated,alternating,927.44,1
24,54,word,unrelated,alternating,693.27,1
24,55,word,unrelated,alternating,661.61,1
24,56,word,unrelated,alternating,1244.74,1
24,57,word,unrelated,alternating,670.73,1
24,58,word,unrelated,alternating,754.76,1
24,59,word,unrelated,alternating,514.09,1
24,60,word,unrelated,alternating,766.7,1
24,61,word,repeated,lowercase,648.86,1
24,62,word,repeated,lowercase,592.18,1
24,63,word,repeated,lowercase,669.37,1
24,64,word,repeated,lowercase,1372.47,1
24,65,word,repeated,lowercase,577.43,1
24,66,word,repeated,lowercase,958.3,1
24,67,word,repeated,lowercase,NA,1
24,68,word,repeated,lowercase,692.19,1
24,69,word,repeated,lowercase,837.47,1
24,70,word,repeated,lowercase,NA,1
24,71,word,repeated,lowercase,717.17,1
24,72,word,repeated,lowercase,789.01,1
24,73,word,repeated,lowercase,659.45,1
24,74,word,repeated,lowercase,526.87,1
24,75,word,repeated,lowercase,669.53,1
24,76,word,repeated,lowercase,685.33,1
24,77,word,repeated,lowercase,NA,1
24,78,word,repeated,lowercase,583.27,1
24,79,word,repeated,lowercase,744.41,1
24,80,word,repeated,lowercase,508.72,1
24,81,word,repeated,lowercase,744.21,1
24,82,word,repeated,lowercase,759.75,1
24,83,word,repeated,lowercase,734.76,1
24,84,word,repeated,lowercase,617.41,1
24,85,word,repeated,lowercase,979.61,1
24,86,word,repeated,lowercase,625.55,1
24,87,word,repeated,lowercase,615.55,1
24,88,word,repeated,lowercase,608.26,1
24,89,word,repeated,lowercase,1015.88,1
24,90,word,repeated,lowercase,609.9,1
24,91,word,repeated,alternating,610.19,1
24,92,word,repeated,alternating,599.54,1
24,93,word,repeated,alternating,664.14,1
24,94,word,repeated,alternating,597.47,1
24,95,word,repeated,alternating,658.36,1
24,96,word,repeated,alternating,609.09,1
24,97,word,repeated,alternating,968.6,1
24,98,word,repeated,alternating,648.98,1
24,99,word,repeated,alternating,662.08,1
24,100,word,repeated,alternating,703.58,1
24,101,word,repeated,alternating,1124.91,1
24,102,word,repeated,alternating,590.26,1
24,103,word,repeated,alternating,654.94,1
24,104,word,repeated,alternating,673.74,1
24,105,word,repeated,alternating,NA,0
24,106,word,repeated,alternating,1076.06,1
24,107,word,repeated,alternating,908.81,1
24,108,word,repeated,alternating,567.64,1
24,109,word,repeated,alternating,NA,0
24,110,word,repeated,alternating,642.73,1
24,111,word,repeated,alternating,925.53,1
24,112,word,repeated,alternating,1288.96,1
24,113,word,repeated,alternating,557.24,1
24,114,word,repeated,alternating,1004.7,1
24,115,word,repeated,alternating,810.19,1
24,116,word,repeated,alternating,674.63,1
24,117,word,repeated,alternating,779.79,1
24,118,word,repeated,alternating,848.72,1
24,119,word,repeated,alternating,655.11,1
24,120,word,repeated,alternating,777.19,1
25,1,word,unrelated,lowercase,669.23,1
25,2,word,unrelated,lowercase,583.38,1
25,3,word,unrelated,lowercase,640.54,1
25,4,word,unrelated,lowercase,541.11,1
25,5,word,unrelated,lowercase,459.85,1
25,6,word,unrelated,lowercase,629.21,1
25,7,word,unrelated,lowercase,648.61,1
25,8,word,unrelated,lowercase,NA,0
25,9,word,unrelated,lowercase,785.45,1
25,10,word,unrelated,lowercase,628.17,1
25,11,word,unrelated,lowercase,1220.92,1
25,12,word,unrelated,lowercase,681.73,1
25,13,word,unrelated,lowercase,824.79,1
25,14,word,unrelated,lowercase,NA,0
25,15,word,unrelated,lowercase,1243.82,1
25,16,word,unrelated,lowercase,565.17,1
25,17,word,unrelated,lowercase,580.02,1
25,18,word,unrelated,lowercase,478.37,1
25,19,word,unrelated,lowercase,723.92,1
25,20,word,unrelated,lowercase,816.79,1
25,21,word,unrelated,lowercase,510.34,1
25,22,word,unrelated,lowercase,859.56,1
25,23,word,unrelated,lowercase,717.63,1
25,24,word,unrelated,lowercase,716.05,1
25,25,word,unrelated,lowercase,700.51,1
25,26,word,unrelated,lowercase,NA,0
25,27,word,unrelated,lowercase,586.92,1
25,28,word,unrelated,lowercase,1442.08,1
25,29,word,unrelated,lowercase,624.46,1
25,30,word,unrelated,lowercase,693.17,1
25,31,word,unrelated,alternating,780.57,1
25,32,word,unrelated,alternating,702.28,1
25,33,word,unrelated,alternating,582.64,1
25,34,word,unrelated,alternating,654.17,1
25,35,word,unrelated,alternating,708.94,1
25,36,word,unrelated,alternating,619.21,1
25,37,word,unrelated,alternating,554.51,1
25,38,word,unrelated,alternating,890.97,1
25,39,word,unrelated,alternating,610.22,1
25,40,word,unrelated,alternating,1183.23,1
25,41,word,unrelated,alternating,578.4,1
25,42,word,unrelated,alternating,860.67,1
25,43,word,unrelated,alternating,936.83,1
25,44,word,unrelated,alternating,601.49,1
25,45,word,unrelated,alternating,600.21,1
25,46,word,unrelated,alternating,701.89,1
25,47,word,unrelated,alternating,568.37,1
25,48,word,unrelated,alternating,589.45,1
25,49,word,unrelated,alternating,536.52,1
25,50,word,unrelated,alternating,594.39,1
25,51,word,unrelated,alternating,625.95,1
25,52,word,unrelated,alternating,670.44,1
25,53,word,unrelated,alternating,633.42,1
25,54,word,unrelated,alternating,627.1,1
25,55,word,unrelated,alternating,923.83,1
25,56,word,unrelated,alternating,676.16,1
25,57,word,unrelated,alternating,551.37,1
25,58,word,unrelated,alternating,558.71,1
25,59,word,unrelated,alternating,490.28,1
25,60,word,unrelated,alternating,503.71,1
25,61,word,repeated,lowercase,783.72,1
25,62,word,repeated,lowercase,750.43,1
25,63,word,repeated,lowercase,668.25,1
25,64,word,repeated,lowercase,612.23,1
25,65,word,repeated,lowercase,NA,0
25,66,word,repeated,lowercase,507.19,1
25,67,word,repeated,lowercase,585.98,1
25,68,word,repeated,lowercase,1054.99,1
25,69,word,repeated,lowercase,535.52,1
25,70,word,repeated,lowercase,1293.45,1
25,71,word,repeated,lowercase,NA,1
25,72,word,repeated,lowercase,974.31,1
25,73,word,repeated,lowercase,NA,1
25,74,word,repeated,lowercase,579.45,1
25,75,word,repeated,lowercase,494.06,1
25,76,word,repeated,lowercase,561.53,1
25,77,word,repeated,lowercase,577.42,1
25,78,word,repeated,lowercase,1050.03,1
25,79,word,repeated,lowercase,576.19,1
25,80,word,repeated,lowercase,NA,0
25,81,word,repeated,lowercase,548.35,1
25,82,word,repeated,lowercase,560.05,1
25,83,word,repeated,lowercase,530.43,1
25,84,word,repeated,lowercase,598.6,1
25,85,word,repeated,lowercase,750.85,1
25,86,word,repeated,lowercase,640.45,1
25,87,word,repeated,lowercase,1320.65,1
25,88,word,repeated,lowercase,596.66,1
25,89,word,repeated,lowercase,430.1,1
25,90,word,repeated,lowercase,560.34,1
25,91,word,repeated,alternating,670.63,1
25,92,word,repeated,alternating,859.23,1
25,93,word,repeated,alternating,472.95,1
25,94,word,repeated,alternating,1295.11,1
25,95,word,repeated,alternating,663.25,1
25,96,word,repeated,alternating,737.23,1
25,97,word,repeated,alternating,667.97,1
25,98,word,repeated,alternating,563.58,1
25,99,word,repeated,alternating,371.52,1
25,100,word,repeated,alternating,606.56,1
25,101,word,repeated,alternating,608.63,1
25,102,word,repeated,alternating,653.72,1
25,103,word,repeated,alternating,516.27,1
25,104,word,repeated,alternating,1171.81,1
25,105,word,repeated,alternating,544.35,1
25,106,word,repeated,alternating,567.82,1
25,107,word,repeated,alternating,500.73,1
25,108,word,repeated,alternating,1104.18,1
25,109,word,repeated,alternating,556.21,1
25,110,word,repeated,alternating,450.61,1
25,111,word,repeated,alternating,746.35,1
25,112,word,repeated,alternating,442.57,1
25,113,word,repeated,alternating,610.97,1
25,114,word,repeated,alternating,778.41,1
25,115,word,repeated,alternating,526.9,1
25,116,word,repeated,alternating,575.49,1
25,117,word,repeated,alternating,702.87,1
25,118,word,repeated,alternating,453.12,1
25,119,word,repeated,alternating,579.44,1
25,120,word,repeated,alternating,967.9,1
26,1,word,unrelated,lowercase,550.65,1
26,2,word,unrelated,lowercase,609.9,1
26,3,word,unrelated,lowercase,NA,1
26,4,word,unrelated,lowercase,585.18,1
26,5,word,unrelated,lowercase,734.4,1
26,6,word,unrelated,lowercase,687.51,1
26,7,word,unrelated,lowercase,326.88,1
26,8,word,unrelated,lowercase,615.94,1
26,9,word,unrelated,lowercase,NA,1
26,10,word,unrelated,lowercase,559.55,1
26,11,word,unrelated,lowercase,606.22,1
26,12,word,unrelated,lowercase,NA,1
26,13,word,unrelated,lowercase,712.99,1
26,14,word,unrelated,lowercase,NA,0
26,15,word,unrelated,lowercase,449.63,1
26,16,word,unrelated,lowercase,NA,1
26,17,word,unrelated,lowercase,NA,0
26,18,word,unrelated,lowercase,588.02,1
26,19,word,unrelated,lowercase,265.32,1
26,20,word,unrelated,lowercase,927.92,1
26,21,word,unrelated,lowercase,627.38,1
26,22,word,unrelated,lowercase,651.39,1
26,23,word,unrelated,lowercase,258.56,1
26,24,word,unrelated,lowercase,722.8,1
26,25,word,unrelated,lowercase,NA,1
26,26,word,unrelated,lowercase,NA,1
26,27,word,unrelated,lowercase,725.72,1
26,28,word,unrelated,lowercase,607.76,1
26,29,word,unrelated,lowercase,978.81,1
26,30,word,unrelated,lowercase,580.7,1
26,31,word,unrelated,alternating,NA,0
26,32,word,unrelated,alternating,639.23,1
26,33,word,unrelated,alternating,954.61,1
26,34,word,unrelated,alternating,713.73,1
26,35,word,unrelated,alternating,601.47,1
26,36,word,unrelated,alternating,NA,0
26,37,word,unrelated,alternating,564.04,1
26,38,word,unrelated,alternating,607.29,1
26,39,word,unrelated,alternating,757.21,1
26,40,word,unrelated,alternating,321.9,1
26,41,word,unrelated,alternating,NA,1
26,42,word,unrelated,alternating,361.99,1
26,43,word,unrelated,alternating,507.21,1
26,44,word,unrelated,alternating,566.06,1
26,45,word,unrelated,alternating,764.72,1
26,46,word,unrelated,alternating,623.76,1
26,47,word,unrelated,alternating,NA,1
26,48,word,unrelated,alternating,NA,1
26,49,word,unrelated,alternating,435.25,1
26,50,word,unrelated,alternating,284.17,1
26,51,word,unrelated,alternating,374.32,1
26,52,word,unrelated,alternating,604.96,1
26,53,word,unrelated,alternating,629.73,1
26,54,word,unrelated,alternating,NA,1
26,55,word,unrelated,alternating,312.22,1
26,56,word,unrelated,alternating,NA,1
26,57,word,unrelated,alternating,582.75,1
26,58,word,unrelated,alternating,600.11,1
26,59,word,unrelated,alternating,626.81,1
26,60,word,unrelated,alternating,806.08,1
26,61,word,repeated,lowercase,536.91,1
26,62,word,repeated,lowercase,NA,1
26,63,word,repeated,lowercase,901.38,1
26,64,word,repeated,lowercase,NA,0
26,65,word,repeated,lowercase,NA,0
26,66,word,repeated,lowercase,628.3,1
26,67,word,repeated,lowercase,538.79,1
26,68,word,repeated,lowercase,644.75,1
26,69,word,repeated,lowercase,1023.06,1
26,70,word,repeated,lowercase,693.99,1
26,71,word,repeated,lowercase,601.71,1
26,72,word,repeated,lowercase,NA,0
26,73,word,repeated,lowercase,613.89,1
26,74,word,repeated,lowercase,713.69,1
26,75,word,repeated,lowercase,NA,1
26,76,word,repeated,lowercase,642.17,1
26,77,word,repeated,lowercase,645.4,1
26,78,word,repeated,lowercase,653.98,1
26,79,word,repeated,lowercase,583.37,1
26,80,word,repeated,lowercase,NA,1
26,81,word,repeated,lowercase,NA,1
26,82,word,repeated,lowercase,501.26,1
26,83,word,repeated,lowercase,1022.55,1
26,84,word,repeated,lowercase,367.79,1
26,85,word,repeated,lowercase,838.46,1
26,86,word,repeated,lowercase,NA,0
26,87,word,repeated,lowercase,582.92,1
26,88,word,repeated,lowercase,505.91,1
26,89,word,repeated,lowercase,449.73,1
26,90,word,repeated,lowercase,547.79,1
26,91,word,repeated,alternating,1000.16,1
26,92,word,repeated,alternating,600.82,1
26,93,word,repeated,alternating,320.65,1
26,94,word,repeated,alternating,NA,1
26,95,word,repeated,alternating,669.01,1
26,96,word,repeated,alternating,389.78,1
26,97,word,repeated,alternating,283.71,1
26,98,word,repeated,alternating,478.12,1
26,99,word,repeated,alternating,760.23,1
26,100,word,repeated,alternating,566.32,1
26,101,word,repeated,alternating,791.02,1
26,102,word,repeated,alternating,665.51,1
26,103,word,repeated,alternating,520.74,1
26,104,word,repeated,alternating,649.99,1
26,105,word,repeated,alternating,846.35,1
26,106,word,repeated,alternating,490.94,1
26,107,word,repeated,alternating,NA,1
26,108,word,repeated,alternating,623.78,1
26,109,word,repeated,alternating,844.99,1
26,110,word,repeated,alternating,NA,1
26,111,word,repeated,alternating,598.8,1
26,112,word,repeated,alternating,764.18,1
26,113,word,repeated,alternating,580.09,1
26,114,word,repeated,alternating,NA,1
26,115,word,repeated,alternating,292.61,1
26,116,word,repeated,alternating,579.28,1
26,117,word,repeated,alternating,754.74,1
26,118,word,repeated,alternating,315.25,1
26,119,word,repeated,alternating,625.34,1
26,120,word,repeated,alternating,574.24,1
27,1,word,unrelated,lowercase,577.18,1
27,2,word,unrelated,lowercase,584.27,1
27,3,word,unrelated,lowercase,535.52,1
27,4,word,unrelated,lowercase,566,1
27,5,word,unrelated,lowercase,657.08,1
27,6,word,unrelated,lowercase,840.8,1
27,7,word,unrelated,lowercase,377.51,1
27,8,word,unrelated,lowercase,586.83,1
27,9,word,unrelated,lowercase,602.09,1
27,10,word,unrelated,lowercase,1291.7,1
27,11,word,unrelated,lowercase,602.05,1
27,12,word,unrelated,lowercase,548.25,1
27,13,word,unrelated,lowercase,614.28,1
27,14,word,unrelated,lowercase,806.28,1
27,15,word,unrelated,lowercase,759.22,1
27,16,word,unrelated,lowercase,536.6,1
27,17,word,unrelated,lowercase,581.21,1
27,18,word,unrelated,lowercase,574.66,1
27,19,word,unrelated,lowercase,657.44,1
